"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:06TuMCjDEYjTOJScCRzmjf","Don't Let Go (Love)","spotify:artist:5fikk4h5qbEebqK2Fc6e48","En Vogue","spotify:album:3mn8mLqRknZCD8o7Ruy4BN","EV3","spotify:artist:5fikk4h5qbEebqK2Fc6e48","En Vogue","1997-06-17","https://i.scdn.co/image/ab67616d0000b273b3f0da6220b1c2bc11876f76","1","2","291880","https://p.scdn.co/mp3-preview/be0773bbd19f63da1907b08f38baacec0f25578c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:bcordes07","2021-03-05T14:33:14Z"
"spotify:track:4OnZR9U5JRFGF1Yza9j579","I Can Love You Like That","spotify:artist:1B8ySGDAiXTCvnJNH4HSCG","All-4-One","spotify:album:0OrEq5JeWVzislPoSg0fzZ","Rhino Hi-Five: All-4-One","spotify:artist:1B8ySGDAiXTCvnJNH4HSCG","All-4-One","2005-04-19","https://i.scdn.co/image/ab67616d0000b273bd8703edf841569ca19d86b3","1","4","257959","https://p.scdn.co/mp3-preview/a4a8381b064ec2d6af26808f94b8e2ad8a95e21f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:bcordes07","2021-03-05T14:34:17Z"
"spotify:track:5IFCyWplye09HytIP80RCF","Too Close","spotify:artist:2MGT7CYlixSPxAnnkhLpaA","Next","spotify:album:3Pmonb2UZ9zckdh5S5ibVm","Rated Next","spotify:artist:2MGT7CYlixSPxAnnkhLpaA","Next","1997-09-30","https://i.scdn.co/image/ab67616d0000b2734ca1daad1145dec4618ea671","1","2","259440","https://p.scdn.co/mp3-preview/18fb3b6a9506be01026db8591bb24973911bf763?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","spotify:user:bcordes07","2021-03-05T14:35:20Z"
"spotify:track:0v9kGNjkKdQUdDoBIuiph4","My Prerogative","spotify:artist:62sPt3fswraiEPnKQpAbdE","Bobby Brown","spotify:album:44w4sVYJVQzhH2dN3IwyIK","Don't Be Cruel","spotify:artist:62sPt3fswraiEPnKQpAbdE","Bobby Brown","1988-01-01","https://i.scdn.co/image/ab67616d0000b27353cf43170dc29787984cf6b4","1","3","291560","","false","61","spotify:user:bcordes07","2021-03-05T14:35:32Z"
"spotify:track:5GorFaKkP2mLREQvhSblIg","All My Life","spotify:artist:05RZIdfz59ZW2FvFuwnmNK","K-Ci & JoJo","spotify:album:5cmtcMzuUZq8vxS5T7NVPu","Love Always","spotify:artist:05RZIdfz59ZW2FvFuwnmNK","K-Ci & JoJo","1997-01-01","https://i.scdn.co/image/ab67616d0000b2736e955099e6d2225059595b9e","1","11","331240","","false","72","spotify:user:bcordes07","2021-03-05T14:35:45Z"
"spotify:track:7z38bideBRvGAgjXe2SECm","Opposites Attract","spotify:artist:4PpmBoqphQusNFsxuVKb6j","Paula Abdul","spotify:album:7zduRJgS6v79QmNUhKGozu","Forever Your Girl","spotify:artist:4PpmBoqphQusNFsxuVKb6j","Paula Abdul","1988-01-01","https://i.scdn.co/image/ab67616d0000b273cb3cea7439a97660b3aedb8c","1","3","265373","","false","55","spotify:user:bcordes07","2021-03-05T14:36:20Z"
"spotify:track:7iVsgWjc037KNS1L1zKES7","Push It (Re-Recorded) [Remastered]","spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ","Salt-N-Pepa","spotify:album:2AQGzqUAlpD1fiWSkmorKU","Greatest Hits","spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ","Salt-N-Pepa","2012-09-20","https://i.scdn.co/image/2622245f4eb59ac37635122aa8363f8a0d1f9795","1","1","273398","https://p.scdn.co/mp3-preview/85b42b77eacea8839bf1b73c7952c552a839d8bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:bcordes07","2021-03-05T14:37:18Z"
"spotify:track:1SAkL1mYNJlaqnBQxVZrRl","Baby Got Back","spotify:artist:3TQ9JTBI2n2hfo7aRONEYV","Sir Mix-A-Lot","spotify:album:6c62jxWCe2aisIudaDRcaP","Mack Daddy","spotify:artist:3TQ9JTBI2n2hfo7aRONEYV","Sir Mix-A-Lot","1992-01-01","https://i.scdn.co/image/ab67616d0000b273f82c7e4376cf8267fb396b7d","1","3","262826","","true","69","spotify:user:bcordes07","2021-03-05T14:37:41Z"
"spotify:track:6pm8FsDdQJU5WWMZGveNMK","All for Love (Re-Recorded)","spotify:artist:1QtIfAa6y7w2JhxYJhYeUG","Color Me Badd","spotify:album:3cyC3DUwdsVFqj1ltKuYUC","80's & 90's Jams! Hits of the Decade","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-03-01","https://i.scdn.co/image/ab67616d0000b2735101cea4176b747667c74a0d","1","37","212878","https://p.scdn.co/mp3-preview/40ca4c88a4e6ff54cb6d8d7bfd7e08894c76963e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","spotify:user:bcordes07","2021-03-05T15:02:46Z"
"spotify:track:3fqwjXwUGN6vbzIwvyFMhx","Tennessee Whiskey","spotify:artist:4YLtscXsxbVgi031ovDDdh","Chris Stapleton","spotify:album:7lxHnls3yQNl8B9bILmHj7","Traveller","spotify:artist:4YLtscXsxbVgi031ovDDdh","Chris Stapleton","2015-05-04","https://i.scdn.co/image/ab67616d0000b273540fc1d083eac5bcff8dad21","1","3","293293","","false","81","spotify:user:bcordes07","2021-03-28T01:09:21Z"
